data_time,UE_Pcell_rsrp,UE_Ncell_rsrp_1,UE_Ncell_rsrp_2,UE_mcs2_ul,UE_mcs1_dl,UE_wbCQI,UE_mcs1_dl,Pcell_prb_dl_used,UE_pdu_dl_used,UE_tbs_dl_used,Ncell_prb_dl_used_1,Ncell_prb_dl_used_2,UE_prb_retx_rate
2021-06-21+19_34_50,-66,-86,-85,28,28,15,28,14685,613,1346351,0,0,0.011177698
2021-06-21+19_34_51,-66,-86,-85,28,28,15,28,13345,553,1223146,0,0,0.017015321
2021-06-21+19_34_52,-66,-94,-85,28,28,15,28,13458,558,1233502,0,0,0.008326579
2021-06-21+19_34_54,-66,-87,-85,28,28,15,27.98717949,18941,782,1736355,0,0,0.021945678
2021-06-21+19_34_55,-66,-89,-85,28,28,15,28,16753,692,1535833,0,0,0.011797322
2021-06-21+19_34_56,-66,-98,-85,28,28,15,27.99763033,10202,427,934677,0,0,0.01095492
2021-06-21+19_34_57,-66,-90,-85,28,28,15,27.94572025,11588,483,1061607,0,0,0.016966407
2021-06-21+19_34_58,-66,-99,-85,28,28,15,27.99535604,15728,650,1441461,0,0,0.01410393
2021-06-21+19_34_59,-66,-99,-85,28,28,15,27.99440299,13026,540,1193670,0,0,0.021851768
2021-06-21+19_35_00,-66,-89,-85,28,28,15,27.99823009,13739,569,1259175,0,0,0.005429275
2021-06-21+19_35_01,-66,-89,-85,28,28,15,27.93540052,18754,777,1718847,0,0,0.011230031
2021-06-21+19_35_02,-66,-89,-85,28,28,15,28,23355,958,2141697,0,0,0.017872161
2021-06-21+19_35_03,-66,-89,-85,28,28,15,28,22269,916,2041964,0,0,0.011101736
2021-06-21+19_35_04,-66,-86,-85,28,28,15,27.97839506,23608,972,2164843,0,0,0.013579576
2021-06-21+19_35_05,-66,-86,-85,28,28,15,27.96519411,18140,750,1662693,0,0,0.00955501
2021-06-21+19_35_06,-66,-86,-85,28,28,15,28,17293,717,1585459,0,0,0.007176484
2021-06-21+19_35_07,-67,-98,-85,28,28,15,28,13201,549,1209731,0,0,0.007518232
2021-06-21+19_35_08,-66,-87,-85,28,28,15,27.99040307,12624,525,1156777,0,0,0.005905977
2021-06-21+19_35_09,-67,-88,-85,28,28,15,28,9567,398,876251,0,0,0.017963457
2021-06-21+19_35_10,-66,-89,-85,28,28,15,27.97554348,8904,375,815025,0,0,0.026353198
2021-06-21+19_35_11,-66,-98,-85,28,28,15,28,9861,412,903304,0,0,0.014983518
2021-06-21+19_35_12,-66,-86,-85,28,28,15,27.96741855,9664,404,885358,0,0,0.010241704
2021-06-21+19_35_13,-66,-86,-85,28,28,15,27.98426573,13856,577,1269541,0,0,0.004740698
2021-06-21+19_35_14,-67,-86,-85,28,28,15,27.98813559,14286,593,1309250,0,0,0.00867393
2021-06-21+19_35_15,-67,-86,-85,28,28,15,27.98604651,10389,435,951646,0,0,0.028429814
2021-06-21+19_35_16,-67,-87,-85,28,28,15,27.99165275,14475,604,1326550,0,0,0.008086069
2021-06-21+19_35_17,-67,-87,-85,28,28,15,28,16623,686,1523858,0,0,0.008942944
2021-06-21+19_35_18,-67,-87,-85,28,28,15,27.9760274,14160,587,1297928,0,0,0.008750438
2021-06-21+19_35_20,-66,-87,-85,28,28,15,28,15755,650,1444071,0,0,0.009430997
2021-06-21+19_35_21,-67,-87,-85,28,28,15,27.98850575,12673,527,1161188,0,0,0.017444565
2021-06-21+19_35_22,-67,-87,-85,28,28,15,27.99499165,14537,603,1332429,0,0,0.009606213
2021-06-21+19_35_23,-67,-87,-85,28,28,15,28,13272,555,1216363,0,0,0.011175682
2021-06-21+19_35_24,-66,-87,-85,28,15,15,27.93252595,13973,581,1280423,0,0,0.007105805
2021-06-21+19_35_25,-66,-87,-85,28,28,15,27.92307692,13164,551,1206012,0,0,0.008062693
2021-06-21+19_35_26,-66,-87,-85,28,28,15,28,13309,549,1219947,0,0,0.021828605
2021-06-21+19_35_27,-66,-87,-85,28,28,15,27.95774648,8630,361,790206,0,0,0.006218333
2021-06-21+19_35_28,-66,-87,-85,28,28,15,27.95575221,10893,458,997650,0,0,0.002289797
2021-06-21+19_35_29,-66,-87,-85,28,28,15,27.99609375,6168,262,564581,0,0,0.012013455
2021-06-21+19_35_30,-66,-87,-85,28,28,15,27.99800797,12185,507,1116514,0,0,0.010154346
2021-06-21+19_35_31,-66,-87,-85,28,28,15,27.98795181,12080,503,1106772,0,0,0.016286645
2021-06-21+19_35_32,-66,-87,-85,28,28,15,28,10470,434,959444,0,0,0.014124294
2021-06-21+19_35_33,-66,-87,-85,28,28,15,27.98125,3810,168,347898,0,0,0.023327352
2021-06-21+19_35_34,-66,-87,-85,28,28,15,27.98430493,10792,451,988595,0,0,0.015956962
2021-06-21+19_35_35,-66,-87,-85,28,28,15,28,11795,492,1080719,0,0,0.00631845
2021-06-21+19_35_36,-66,-87,-85,28,28,15,27.98577236,11932,496,1093486,0,0,0
2021-06-21+19_35_37,-66,-87,-85,28,28,15,27.99439252,12994,540,1190567,0,0,0.009528165
2021-06-21+19_35_38,-66,-87,-85,28,26,15,27.99597586,12109,502,1109413,0,0,0.00411218
2021-06-21+19_35_39,-66,-87,-85,28,28,15,27.94776119,3170,141,289375,0,0,0.042585322
2021-06-21+19_35_40,-66,-87,-85,28,28,15,27.99709302,16761,692,1536248,0,0,0.002677615
2021-06-21+19_35_41,-66,-87,-85,28,28,15,27.99724138,17574,729,1610913,0,0,0.00985971
2021-06-21+19_35_42,-66,-87,-85,28,28,15,27.97163995,19671,813,1803428,0,0,0.018804868
2021-06-21+19_35_43,-66,-87,-85,28,28,15,27.98957126,20983,864,1923942,0,0,0.014095757
2021-06-21+19_35_44,-66,-87,-85,28,28,15,27.95310136,16078,664,1473598,0,0,0.010767243
2021-06-21+19_35_45,-66,-87,-85,28,28,15,27.95795796,8052,340,737107,0,0,0.017209813
2021-06-21+19_35_46,-66,-87,-85,28,26,15,27.91714836,12593,522,1153889,0,0,0.01563355
2021-06-21+19_35_47,-66,-87,-85,28,28,15,28,5998,254,548813,0,0,0.012349745
2021-06-21+19_35_49,-67,-87,-85,28,28,15,27.99050633,7621,322,697824,0,0,0.008198855
2021-06-21+19_35_50,-66,-87,-85,28,28,15,27.98967298,14074,585,1289888,0,0,0.014011489
2021-06-21+19_35_51,-66,-87,-85,28,28,15,27.80444444,5418,232,495243,0,0,0.018122508
2021-06-21+19_35_52,-66,-87,-85,28,28,15,28,7673,323,702706,0,0,0.015145681
2021-06-21+19_35_53,-65,-87,-85,28,28,15,27.96640316,12278,511,1124912,0,0,0.014052839
2021-06-21+19_35_54,-65,-87,-85,28,28,15,20.5,24,11,414,0,0,0
2021-06-21+19_35_55,-65,-87,-85,28,28,15,27.97177419,11983,501,1097923,0,0,0.002081945
2021-06-21+19_35_56,-65,-87,-85,28,28,15,27.96818182,10720,446,981844,0,0,0.01750527
2021-06-21+19_35_57,-66,-87,-85,28,28,15,27.74157303,2035,97,185163,0,0,0
2021-06-21+19_35_58,-66,-87,-85,28,28,15,28,13541,562,1240916,0,0,0.01926559
2021-06-21+19_35_59,-66,-87,-85,28,28,15,27.97795591,12047,503,1103730,0,0,0.008803686
2021-06-21+19_36_00,-66,-87,-85,28,28,15,27.82914573,4778,206,436431,0,0,0.019092589
2021-06-21+19_36_01,-66,-87,-85,28,28,15,27.97891566,8049,339,736671,0,0,0.008377479
2021-06-21+19_36_02,-66,-87,-85,28,14,15,27.89402697,12573,524,1151698,0,0,0.005929791
2021-06-21+19_36_03,-66,-87,-85,28,28,15,28,6356,268,581813,0,0,0.002510986
2021-06-21+19_36_04,-66,-93,-85,28,28,15,28,7427,314,680143,0,0,0.009997334
2021-06-21+19_36_05,-66,-93,-85,28,28,15,27.96464646,9643,403,882952,0,0,0.005158362
2021-06-21+19_36_06,-66,-93,-85,28,28,15,27.99675325,7468,313,684009,0,0,0.003336447
2021-06-21+19_36_07,-66,-93,-85,28,28,15,27.98235294,8244,346,754654,0,0,0
2021-06-21+19_36_08,-66,-93,-85,28,28,15,27.97282609,13420,556,1229713,0,0,0.014684288
2021-06-21+19_36_09,-66,-93,-85,28,28,15,26.125,139,17,10984,0,0,0.079470199
2021-06-21+19_36_10,-67,-93,-85,28,28,15,27.99405941,12206,510,1118394,0,0,0.006106995
2021-06-21+19_36_11,-67,-93,-85,28,28,15,21,30,10,1188,0,0,0
2021-06-21+19_36_13,-67,-93,-85,28,28,15,28,11551,481,1058416,0,0,0.008923209
2021-06-21+19_36_14,-67,-93,-85,28,28,15,27.96062992,12308,513,1127583,0,0,0.014019066
2021-06-21+19_36_15,-67,-93,-85,28,28,15,28,7987,334,731374,0,0,0.00312032
2021-06-21+19_36_16,-67,-93,-85,28,28,15,27.94067797,5610,243,513091,0,0,0.013192612
2021-06-21+19_36_17,-67,-93,-85,28,28,15,27.99412916,12424,516,1138325,0,0,0.017088608
2021-06-21+19_36_18,-67,-93,-85,28,28,15,27.98880597,12965,539,1188234,0,0,0.005751534
2021-06-21+19_36_19,-67,-93,-85,28,28,15,28,12786,531,1171875,0,0,0.011595547
2021-06-21+19_36_20,-65,-93,-85,28,28,15,27.99186992,14896,618,1365466,0,0,0.016506008
2021-06-21+19_36_21,-65,-93,-85,28,28,15,28,8737,367,799953,0,0,0.014105168
2021-06-21+19_36_22,-65,-93,-85,28,28,15,28,18078,743,1657725,0,0,0.009587465
2021-06-21+19_36_23,-66,-93,-85,28,28,15,28,10386,431,951348,0,0,0.009536525
2021-06-21+19_36_25,-66,-93,-85,28,28,15,27.91605839,6563,281,600279,0,0,0.009956253
2021-06-21+19_36_26,-66,-93,-85,28,28,15,28,26766,1096,2454480,0,0,0.003722177
2021-06-21+19_36_27,-66,-93,-85,28,28,15,28,18225,775,1671439,0,0,0.005239889
2021-06-21+19_36_28,-66,-93,-85,28,28,15,28,13979,575,1281327,0,0,0
2021-06-21+19_36_29,-66,-93,-85,28,28,15,28,24422,1000,2239536,0,0,0
2021-06-21+19_36_30,-66,-93,-85,28,28,15,28,19925,840,1827521,0,0,0.006828831
2021-06-21+19_36_31,-66,-93,-85,28,28,15,28,11876,493,1088431,0,0,0
2021-06-21+19_36_32,-66,-93,-85,28,28,15,27.99509002,14828,615,1358915,0,0,0.008359527
2021-06-21+19_36_33,-66,-93,-85,28,28,15,19.5,28,11,670,0,0,0
2021-06-21+19_36_34,-66,-93,-85,28,28,15,27.99798387,12099,500,1108793,0,0,0.021274875
2021-06-21+19_36_35,-66,-93,-85,28,28,15,27.17647059,357,26,31069,0,0,0.042895442
2021-06-21+19_36_36,-66,-93,-85,28,28,15,27.9912892,13940,578,1277487,0,0,0.01699457
2021-06-21+19_36_38,-66,-93,-85,28,28,15,27.98782609,13942,580,1277354,0,0,0.005350646
2021-06-21+19_36_39,-66,-93,-85,28,14,15,24.5,83,12,6060,0,0,0
2021-06-21+19_36_40,-66,-93,-85,28,28,15,27.98367347,11870,494,1087618,0,0,0.024650781
2021-06-21+19_36_41,-66,-93,-85,28,28,15,27.95238095,7143,301,653649,0,0,0.007227241
2021-06-21+19_36_42,-66,-93,-85,28,28,15,27.84466019,4869,213,444966,0,0,0.025420336
2021-06-21+19_36_43,-66,-93,-85,28,28,15,27.93309222,13377,558,1225436,0,0,0.011088933
2021-06-21+19_36_44,-66,-93,-85,28,28,15,27.95426829,7965,334,729165,0,0,0.002004761
2021-06-21+19_36_45,-65,-93,-85,28,28,15,27.94764398,4611,198,421402,0,0,0.003888529
2021-06-21+19_36_46,-66,-93,-85,28,28,15,27.95675676,13447,560,1232095,0,0,0.01494396
2021-06-21+19_36_47,-66,-93,-85,28,28,15,28,4464,191,408157,0,0,0.009100999
2021-06-21+19_36_48,-66,-93,-85,28,28,15,27.99463327,13575,563,1244068,0,0,0.021621622
2021-06-21+19_36_49,-66,-93,-85,28,28,15,27.99655172,7017,296,642378,0,0,0
2021-06-21+19_36_50,-66,-93,-85,28,28,15,27.99158654,20219,834,1853670,0,0,0.006144318
2021-06-21+19_36_51,-66,-93,-85,28,28,15,28,23928,980,2194224,0,0,0.020468315
2021-06-21+19_36_52,-66,-93,-85,28,28,15,28,24247,993,2223492,0,0,0.00716567
2021-06-21+19_36_53,-66,-93,-85,28,28,15,27.99768786,19230,866,1765726,0,0,0.023064418
2021-06-21+19_36_54,-67,-93,-85,28,28,15,28,24228,992,2221728,0,0,0.008187326
2021-06-21+19_36_55,-66,-93,-85,28,28,15,28,26441,1083,2424684,0,0,0.015379459
2021-06-21+19_36_56,-65,-93,-85,28,28,15,28,23978,982,2198808,0,0,0.018421484
2021-06-21+19_36_57,-66,-93,-85,28,28,15,28,23788,976,2181426,0,0,0.018565888
2021-06-21+19_36_58,-65,-93,-85,28,28,15,27.99708029,16661,689,1527051,0,0,0.004481358
2021-06-21+19_36_59,-65,-93,-85,28,14,15,27.85217391,2751,123,250572,0,0,0
2021-06-21+19_37_00,-65,-93,-85,28,28,15,28,9555,396,875312,0,0,0
2021-06-21+19_37_01,-66,-93,-85,28,14,15,27.88976378,3033,135,276645,0,0,0.010117493
2021-06-21+19_37_03,-66,-93,-85,28,28,15,27.95445135,11732,488,1074892,0,0,0.012624137
2021-06-21+19_37_04,-66,-93,-85,28,28,15,27.88111888,3431,150,313108,0,0,0.0213919
2021-06-21+19_37_05,-66,-93,-85,28,28,15,27.965,9692,406,887596,0,0,0.015240805
2021-06-21+19_37_06,-66,-93,-85,28,28,15,27.99764151,10275,429,941348,0,0,0.002427184
2021-06-21+19_37_07,-65,-93,-85,28,28,15,27.97101449,11675,487,1069831,0,0,0.020964361
2021-06-21+19_37_08,-65,-93,-85,28,28,15,27.93518519,5252,224,480060,0,0,0.01444924
2021-06-21+19_37_09,-65,-93,-85,28,28,15,27.98744113,15468,640,1417889,0,0,0.009604303
2021-06-21+19_37_10,-65,-93,-85,28,28,15,27.93262411,13657,569,1251267,0,0,0.010505724
2021-06-21+19_37_11,-64,-93,-85,28,28,15,27.97247706,18511,765,1697063,0,0,0.01855681
2021-06-21+19_37_12,-64,-93,-85,28,28,15,28,21289,876,1951909,0,0,0.005837303
2021-06-21+19_37_13,-64,-93,-85,28,28,15,27.99583911,17554,725,1608891,0,0,0.007070536
2021-06-21+19_37_14,-64,-93,-85,28,28,15,28,12865,535,1178951,0,0,0.007713074
2021-06-21+19_37_15,-64,-93,-85,28,28,15,27.86805556,3450,151,314802,0,0,0.000579374
2021-06-21+19_37_16,-64,-93,-85,28,28,15,28,16026,661,1469123,0,0,0.007001673
2021-06-21+19_37_17,-64,-93,-85,28,28,15,28,15986,660,1465241,0,0,0.006216586
2021-06-21+19_37_18,-65,-93,-85,28,28,15,27.92875989,9151,384,838048,0,0,0.010809642
2021-06-21+19_37_19,-66,-93,-85,28,28,15,27.98813056,16352,677,1498717,0,0,0.022418844
2021-06-21+19_37_20,-66,-93,-85,28,28,15,27.98632813,12368,518,1132990,0,0,0.010005603
2021-06-21+19_37_21,-66,-93,-85,28,28,15,27.98934281,13676,567,1253332,0,0,0.016185886
2021-06-21+19_37_22,-67,-93,-85,28,28,15,28,12590,523,1153726,0,0,0.007880221
2021-06-21+19_37_23,-66,-93,-85,28,28,15,27.98953975,11637,482,1066141,0,0,0.00068699
2021-06-21+19_37_24,-66,-87,-85,28,28,15,27.99328859,14442,599,1323808,0,0,0.02035002
2021-06-21+19_37_25,-67,-87,-85,28,28,15,27.99541985,15891,659,1456482,0,0,0.012429308
2021-06-21+19_37_26,-67,-87,-85,28,28,15,27.99292786,17177,710,1574633,0,0,0.010085293
2021-06-21+19_37_27,-67,-87,-85,28,28,15,28,22067,906,2023401,0,0,0.0199849
2021-06-21+19_37_28,-67,-87,-85,28,28,15,27.99268739,13217,551,1211321,0,0,0.025007377
2021-06-21+19_37_30,-67,-89,-85,28,28,15,27.99803536,12336,514,1130273,0,0,0.01986334
2021-06-21+19_37_31,-67,-89,-85,28,28,15,27.99363057,15208,631,1394087,0,0,0.014579149
2021-06-21+19_37_32,-67,-88,-85,28,28,15,28,17578,724,1611455,0,0,0.011249859
2021-06-21+19_37_33,-66,-95,-85,28,28,15,27.96682464,5054,218,462108,0,0,0.005705292
2021-06-21+19_37_34,-66,-92,-85,28,28,15,28,13052,541,1196212,0,0,0.009486226
2021-06-21+19_37_35,-66,-92,-85,28,28,15,27.97297297,12575,523,1152258,0,0,0.005221106
2021-06-21+19_37_36,-66,-92,-85,28,28,15,27.97445972,12336,514,1130194,0,0,0.012013455
2021-06-21+19_37_37,-66,-92,-85,28,28,15,27.99801193,12219,507,1119859,0,0,0.020913462
2021-06-21+19_37_38,-67,-88,-85,28,28,15,27.98556701,11751,489,1076762,0,0,0.008438106
2021-06-21+19_37_39,-66,-88,-85,28,28,15,28,12837,535,1176430,0,0,0.022836264
2021-06-21+19_37_40,-66,-92,-85,28,28,15,27.99235182,12664,530,1160063,0,0,0.007134457
2021-06-21+19_37_41,-66,-93,-85,28,27,15,27.99823009,13774,569,1262336,0,0,0.021454959
2021-06-21+19_37_42,-66,-93,-85,28,28,15,27.99437148,12910,536,1183280,0,0,0.020857035
2021-06-21+19_37_43,-66,-93,-85,28,28,15,27.99626866,13012,540,1192460,0,0,0.006944974
2021-06-21+19_37_44,-66,-93,-85,28,28,15,28,15545,645,1424876,0,0,0.017383059
2021-06-21+19_37_45,-66,-93,-85,28,28,15,27.99795501,23817,979,2183847,0,0,0.011414577
2021-06-21+19_37_46,-67,-83,-85,28,28,15,27.95567376,13617,568,1247883,0,0,0.023170732
2021-06-21+19_37_47,-66,-94,-85,28,28,15,28,12045,501,1103914,0,0,0
2021-06-21+19_37_48,-66,-88,-85,28,28,15,28,13601,565,1246463,0,0,0.019182231
2021-06-21+19_37_49,-66,-94,-85,28,28,15,28,13037,540,1195113,0,0,0.009497037
2021-06-21+19_37_50,-66,-88,-85,28,28,15,27.95568401,12574,524,1152043,0,0,0.007185156
2021-06-21+19_37_51,-66,-87,-85,28,28,15,28,13952,579,1278806,0,0,0.007116425
2021-06-21+19_37_52,-66,-86,-85,28,28,15,28,12112,501,1110013,0,0,0.013520117
2021-06-21+19_37_54,-66,-87,-85,28,28,15,27.99439252,13003,540,1191433,0,0,0.008993217
2021-06-21+19_37_55,-67,-86,-85,28,28,15,27.98372514,13375,557,1225763,0,0,0.008745275
2021-06-21+19_37_56,-67,-88,-85,28,28,15,27.94497154,12704,532,1163804,0,0,0.014811943
2021-06-21+19_37_57,-66,-94,-85,28,28,15,28,12606,523,1155102,0,0,0.011759172
2021-06-21+19_37_58,-67,-92,-85,28,28,15,27.98091603,12710,528,1164651,0,0,0.013045504
2021-06-21+19_37_59,-67,-92,-85,28,28,15,28,13686,567,1254407,0,0,0.016174251
2021-06-21+19_38_00,-66,-94,-85,28,28,15,27.9907919,13153,546,1205582,0,0,0.014091897
2021-06-21+19_38_01,-66,-94,-85,28,28,15,27.97238659,12333,511,1130126,0,0,0.006044487
2021-06-21+19_38_02,-66,-94,-85,28,28,15,27.93307087,12199,513,1117360,0,0,0.010142811
2021-06-21+19_38_03,-66,-87,-85,28,28,15,28,12460,518,1141721,0,0,0.017737485
2021-06-21+19_38_04,-66,-91,-85,28,28,15,28,96,13,7427,0,0,0.142857143
2021-06-21+19_38_05,-66,-93,-85,28,27,15,27.99811321,12869,534,1179382,0,0,0.007710695
2021-06-21+19_38_06,-66,-93,-85,28,28,15,27.94941634,12462,519,1141583,0,0,0.013848223
2021-06-21+19_38_07,-67,-91,-85,28,28,15,28,15872,656,1455015,0,0,0.014467557
2021-06-21+19_38_08,-66,-94,-85,28,28,15,27.99739583,9311,389,853037,0,0,0.002677806
2021-06-21+19_38_09,-66,-89,-85,28,28,15,27.95302013,7271,304,665545,0,0,0.003426535
2021-06-21+19_38_10,-66,-94,-85,28,14,15,27.93137255,4868,211,445090,0,0,0.00510934
2021-06-21+19_38_11,-66,-94,-85,28,28,15,14,20,10,97,0,0,0
2021-06-21+19_38_12,-66,-87,-85,28,28,15,27.97672065,24019,989,2202013,0,0,0.018390617
2021-06-21+19_38_13,-66,-87,-85,28,28,15,27.99576271,17109,710,1568767,0,0,0.011097624
2021-06-21+19_38_14,-65,-87,-85,28,28,15,27.99723757,17597,727,1613166,0,0,0.011237849
2021-06-21+19_38_15,-65,-86,-85,28,28,15,27.99868594,18506,764,1696561,0,0,0.013329068
2021-06-21+19_38_16,-65,-86,-85,28,28,15,27.97378277,12928,538,1184787,0,0,0.00950046
2021-06-21+19_38_17,-65,-86,-85,28,28,15,27.99815838,13171,548,1206976,0,0,0.018627524
2021-06-21+19_38_18,-65,-88,-85,28,28,15,27.98695652,16727,693,1533256,0,0,0.003930209
2021-06-21+19_38_19,-65,-88,-85,28,28,15,28,12835,532,1176365,0,0,0.009645062
2021-06-21+19_38_21,-65,-88,-85,28,28,15,28,19228,794,1762749,0,0,0.015362556
2021-06-21+19_38_22,-65,-88,-85,28,28,15,28,16908,699,1550014,0,0,0.025250778
2021-06-21+19_38_23,-65,-92,-85,28,28,15,27.97526502,13736,572,1258591,0,0,0.009018108
2021-06-21+19_38_24,-65,-93,-85,28,28,15,28,13374,554,1226052,0,0,0.01473405
2021-06-21+19_38_25,-65,-87,-85,28,28,15,27.99760192,20293,836,1860534,0,0,0.003682247
2021-06-21+19_38_26,-66,-90,-85,28,28,15,27.99451554,13268,551,1215885,0,0,0.009333234
2021-06-21+19_38_27,-65,-88,-85,28,28,15,27.99848024,15952,662,1462159,0,0,0.015430194
2021-06-21+19_38_28,-65,-87,-94,28,28,15,27.99226306,12406,521,1136978,0,0,0.013360903
2021-06-21+19_38_29,-65,-86,-94,28,28,15,27.97421731,13228,547,1212202,0,0,0.014894251
2021-06-21+19_38_30,-66,-94,-94,28,28,15,28,12623,523,1156690,0,0,0.00980546
2021-06-21+19_38_31,-65,-85,-94,28,28,15,27.98452381,20418,842,1871614,0,0,0.002442838
2021-06-21+19_38_32,-66,-86,-94,28,28,15,27.97905759,18514,768,1696874,0,0,0.010687186
2021-06-21+19_38_33,-66,-95,-94,28,28,15,27.99425287,12666,526,1160815,0,0,0.017454038
2021-06-21+19_38_34,-66,-94,-94,28,28,15,28,13828,574,1267437,0,0,0.007179782
2021-06-21+19_38_35,-66,-95,-94,28,28,15,27.95404412,13187,549,1208149,0,0,0.011765588
2021-06-21+19_38_36,-66,-87,-94,28,28,15,28,12158,503,1114254,0,0,0.011464347
2021-06-21+19_38_37,-65,-89,-94,28,28,15,27.94636015,6306,268,576971,0,0,0.004106128
2021-06-21+19_38_38,-65,-93,-94,28,28,15,28,6126,261,560587,0,0,0.017166693
2021-06-21+19_38_39,-65,-92,-94,28,1,15,27.94360902,12920,536,1183945,0,0,0.005771451
2021-06-21+19_38_40,-65,-94,-94,28,28,15,28,12139,502,1112518,0,0,0.020179191
2021-06-21+19_38_41,-65,-95,-94,28,28,15,28,12127,507,1111460,0,0,0.004106102
2021-06-21+19_38_42,-65,-95,-94,28,28,15,20.5,24,11,414,0,0,0
2021-06-21+19_38_43,-65,-95,-94,28,28,15,27.987061,13088,545,1199477,0,0,0.007582651
2021-06-21+19_38_44,-65,-95,-94,28,28,15,27.95952381,10203,425,934513,0,0,0.01344034
2021-06-21+19_38_45,-65,-87,-94,28,28,15,27.96428571,11518,481,1055181,0,0,0
2021-06-21+19_38_47,-65,-87,-94,28,28,15,28,12488,517,1144360,0,0,0.003987877
2021-06-21+19_38_48,-65,-87,-94,28,28,15,27.93264249,14024,584,1284795,0,0,0.017995939
2021-06-21+19_38_49,-65,-89,-94,28,28,15,28,8762,368,802709,0,0,0.008487043
2021-06-21+19_38_50,-65,-89,-94,28,28,15,27.99772727,10668,445,977413,0,0,0.009286776
2021-06-21+19_38_51,-65,-93,-94,28,28,15,27.99799197,12097,503,1108372,0,0,0.01152149
2021-06-21+19_38_52,-65,-93,-94,28,28,15,28,11474,476,1051557,0,0,0.016373768
2021-06-21+19_38_53,-65,-91,-94,28,28,15,27.986,12127,505,1111043,0,0,0.025160772
2021-06-21+19_38_54,-65,-93,-92,28,28,15,27.25806452,659,39,58710,0,0,0
2021-06-21+19_38_55,-65,-93,-92,28,28,15,27.99392713,12007,498,1100243,0,0,0.014365457
2021-06-21+19_38_56,-65,-87,-92,28,28,15,27.99643494,13611,565,1247374,0,0,0.009100175
2021-06-21+19_38_57,-65,-97,-92,28,28,15,27.96558704,11979,498,1097644,0,0,0.020443209
2021-06-21+19_38_58,-65,-96,-92,28,28,15,27.99460432,13502,561,1237154,0,0,0.015315053
2021-06-21+19_38_59,-65,-84,-92,28,28,15,27.99212598,12348,513,1131337,0,0,0.002020529
2021-06-21+19_39_00,-65,-97,-92,28,28,15,27.98659004,12625,526,1156865,0,0,0.015594542
2021-06-21+19_39_01,-65,-96,-92,28,28,15,27.99082569,13216,549,1211033,0,0,0.003769034
2021-06-21+19_39_02,-65,-96,-92,28,28,15,27.98324022,8724,364,798821,0,0,0.020105582
2021-06-21+19_39_24,-65,-98,-92,28,14,15,14.5,30,15,426,0,0,0
2021-06-21+19_39_25,-65,-94,-92,28,15,15,19.51724138,209,37,15068,0,0,0
2021-06-21+19_39_26,-65,-97,-92,28,28,15,19,18,9,119,0,0,0
2021-06-21+19_39_39,-65,-91,-92,28,28,15,1,18,9,39,0,0,0
2021-06-21+19_40_07,-65,-88,-100,28,28,15,1,16,8,35,0,0,0
2021-06-21+19_40_11,-66,-88,-100,28,28,15,22,22,11,153,0,0,0
2021-06-21+19_40_24,-65,-88,-100,28,15,15,20.11111111,134,26,9425,0,0,0
2021-06-21+19_40_25,-65,-88,-100,28,28,15,18.875,59,16,3213,0,0,0
2021-06-21+19_40_30,-65,-88,-100,28,28,15,19,22,11,230,0,0,0.214285714
2021-06-21+19_40_31,-65,-88,-100,28,28,15,23.5,74,13,4968,0,0,0
2021-06-21+19_40_42,-66,-97,-100,28,28,15,15.5,32,16,464,0,0,0.157894737
2021-06-21+19_40_44,-66,-97,-100,28,28,15,27.37065637,5329,266,486711,0,0,0.041546763
2021-06-21+19_40_45,-66,-97,-100,28,7,15,27.92171344,15027,679,1379019,0,0,0.028447663
2021-06-21+19_40_46,-66,-97,-100,28,28,15,27.99888517,21767,900,1995562,0,0,0.007975572
2021-06-21+19_40_47,-65,-97,-100,28,28,15,28,26547,1087,2434380,0,0,0.012094373
2021-06-21+19_40_48,-66,-97,-100,28,28,15,28,24193,993,2218638,0,0,0.005140225
2021-06-21+19_40_49,-66,-97,-100,28,28,15,28,24428,1000,2240064,0,0,0
2021-06-21+19_40_50,-66,-97,-100,28,28,15,28,26866,1100,2463648,0,0,0
2021-06-21+19_40_51,-65,-97,-100,28,28,15,27.99699399,24184,998,2217957,0,0,0.000661157
2021-06-21+19_40_52,-64,-97,-100,28,28,15,28,26374,1094,2419129,0,0,0.002420758
2021-06-21+19_40_53,-65,-97,-100,28,28,15,28,24347,997,2232660,0,0,0.003071002
2021-06-21+19_40_54,-65,-97,-100,28,28,15,28,26866,1100,2463648,0,0,0
2021-06-21+19_40_55,-65,-97,-100,28,28,15,28,24403,999,2237772,0,0,0.001023416
2021-06-21+19_40_56,-65,-97,-100,28,28,15,28,24046,985,2205063,0,0,0
2021-06-21+19_40_57,-65,-97,-100,28,28,15,28,26847,1099,2461884,0,0,0.000930336
2021-06-21+19_40_58,-65,-97,-100,28,28,15,28,24422,1000,2239536,0,0,0
2021-06-21+19_40_59,-65,-97,-100,28,28,15,27.95905172,9993,466,917581,0,0,0.028012839
2021-06-21+19_41_00,-64,-97,-100,28,28,15,28,14135,586,1295590,0,0,0.00225877
2021-06-21+19_41_02,-64,-97,-100,28,28,15,28,26572,1088,2436672,0,0,0.01024323
2021-06-21+19_41_03,-65,-97,-100,28,28,15,28,24228,992,2221728,0,0,0.008187326
2021-06-21+19_41_04,-65,-97,-100,28,28,15,28,24322,996,2230368,0,0,0.004094669
