dataTime,pcelRsrp,ncell1Rsrp,ncell2Rsrp,mcs1Dl,mcs2Dl,wbCqi,mcs2dl_ave,prb_used_pcell,pdu_used,tbs_used,prb_used_ncell1,prb_used_ncell2,prb_retxrate
2021-06-14+15_14_05,-79,-97,-99,28,28,15,27.80973451,5221,232,477716,0,12106,0.13229184
2021-06-14+15_14_06,-79,-99,-99,28,28,15,27.84962406,6133,271,561234,0,14431,0.187359216
2021-06-14+15_14_07,-79,-97,-99,28,28,15,27.90909091,6286,282,575294,0,5121,0.126459144
2021-06-14+15_14_08,-79,-96,-99,28,28,15,27.66666667,2663,125,242327,0,14029,0.154603175
2021-06-14+15_14_09,-79,-98,-99,28,28,15,27.75490196,4528,213,413410,0,6995,0.132400843
2021-06-14+15_14_10,-79,-97,-99,28,28,15,27.864,2723,132,248343,0,15369,0.193185185
2021-06-14+15_14_11,-79,-98,-99,28,28,15,27.99319728,3143,156,286994,0,19211,0.258901203
2021-06-14+15_14_12,-79,-98,-99,28,28,15,27.712,2611,133,237942,0,14759,0.162872716
2021-06-14+15_14_13,-79,-99,-99,28,28,15,27.36585366,1685,91,152628,0,15715,0.259014952
2021-06-14+15_14_14,-79,-98,-99,28,28,15,27.32692308,968,61,86958,0,15179,0.287711553
2021-06-14+15_14_15,-79,-97,-99,28,28,15,27.65384615,1569,86,142587,0,10541,0.235752557
2021-06-14+15_14_16,-79,-100,-99,28,28,15,27.85714286,1400,72,126718,0,9572,0.330143541
2021-06-14+15_14_17,-78,-98,-99,28,28,15,27.71186441,1199,67,108568,0,13288,0.200133422
2021-06-14+15_14_18,-78,-98,-99,28,28,15,27.93661972,3137,150,286465,0,14135,0.176207983
2021-06-14+15_14_19,-78,-97,-99,28,28,15,27.96850394,2874,135,262311,0,13564,0.219233904
2021-06-14+15_14_20,-79,-100,-99,28,21,15,27.71945701,5037,228,460099,0,14744,0.190192926
2021-06-14+15_14_21,-79,-98,-99,28,28,15,27.90853659,3650,172,333287,0,13191,0.230282581
2021-06-14+15_14_22,-79,-95,-99,28,28,15,27.50543478,4002,191,365375,0,14563,0.204373757
2021-06-14+15_14_25,-79,-98,-99,28,28,15,27.77021277,5131,252,467140,0,31143,0.208789514
2021-06-14+15_14_26,-79,-98,-99,28,28,15,27.67326733,2218,110,201636,0,22189,0.238585651
2021-06-14+15_14_27,-79,-99,-99,28,28,15,27.5625,308,23,27014,0,16359,0.185185185
2021-06-14+15_14_28,-79,-97,-99,28,28,15,28,1770,96,161083,0,13309,0.260960334
2021-06-14+15_14_29,-79,-97,-99,28,27,15,27.94736842,2420,122,220564,0,14609,0.225847729
2021-06-14+15_14_30,-79,-98,-99,28,28,15,27.80606061,3472,174,316856,0,10871,0.164983165
2021-06-14+15_14_31,-78,-96,-99,28,28,15,27.39393939,2046,106,186044,0,13871,0.272662638
2021-06-14+15_14_32,-78,-98,-99,28,28,15,27.35416667,2043,104,185453,0,10573,0.194718171
2021-06-14+15_14_33,-78,-98,-99,28,28,15,27.75324675,3336,164,304105,0,15810,0.320293399
2021-06-14+15_14_34,-78,-98,-99,28,28,15,27.89393939,2887,137,263574,0,15437,0.239662892
2021-06-14+15_14_35,-78,-99,-99,28,28,15,27.61052632,2009,103,182480,0,14499,0.271837622
2021-06-14+15_14_36,-78,-98,-99,28,28,15,27.98275862,2469,124,225169,0,14701,0.259003601
2021-06-14+15_14_37,-78,-98,-99,28,28,15,27.84210526,1655,85,150063,0,10810,0.324765402
2021-06-14+15_14_38,-78,-97,-99,28,28,15,27.76470588,3260,161,297456,0,3280,0.189457981
2021-06-14+15_14_39,-78,-97,-99,28,28,15,27.22727273,2854,139,259725,0,13149,0.243572754
2021-06-14+15_14_40,-78,-98,-99,28,28,15,27.56016598,5259,249,479744,0,3580,0.180330424
2021-06-14+15_14_41,-79,-97,-99,28,28,15,27.90055249,4110,189,375504,0,10582,0.143214509
2021-06-14+15_14_42,-79,-99,-99,28,28,15,27.88399072,10178,437,931631,0,475,0.096493564
2021-06-14+15_14_43,-79,-97,-99,28,28,15,25.66666667,5861,264,478540,0,12143,0.291379519
2021-06-14+15_14_44,-79,-97,-99,28,28,15,26.51304348,5093,236,433957,0,547,0.102713178
2021-06-14+15_14_45,-79,-99,-99,28,28,15,28,829,46,74323,0,14296,0.265721878
2021-06-14+15_14_46,-79,-99,-99,28,28,15,27.29032258,666,40,59245,0,10913,0.386740331
2021-06-14+15_14_48,-79,-98,-99,28,28,15,27.85714286,1067,56,96525,0,16592,0.393060296
2021-06-14+15_14_49,-79,-99,-99,28,28,15,27.93859649,2449,122,223213,0,13355,0.250153092
2021-06-14+15_14_50,-79,-99,-99,28,28,15,27.24,447,34,39133,0,16775,0.487972509
2021-06-14+15_14_51,-79,-97,-99,28,28,15,27.34482759,2320,125,210371,0,5382,0.143279173
2021-06-14+15_14_52,-79,-98,-99,28,28,15,27.84444444,1832,98,166606,0,14963,0.298084291
2021-06-14+15_14_53,-79,-98,-99,28,28,15,27.84615385,1999,100,181568,0,12613,0.203268234
2021-06-14+15_14_54,-78,-99,-99,28,28,15,27.97385621,3363,161,307194,0,12382,0.234115236
2021-06-14+15_14_55,-79,-98,-99,28,28,15,27.81818182,2749,130,250253,0,12411,0.20203193
2021-06-14+15_14_56,-78,-99,-99,28,28,15,27.92638037,3666,172,334800,0,19688,0.20769397
2021-06-14+15_14_57,-78,-99,-99,28,28,15,28,2619,135,238851,0,16128,0.269863396
2021-06-14+15_14_58,-78,-98,-99,28,28,15,28,1008,60,91264,0,20014,0.373913043
2021-06-14+15_14_59,-79,-97,-99,28,28,15,28,1827,104,166399,0,12965,0.132066508
2021-06-14+15_15_00,-79,-98,-98,28,28,15,27.89333333,1591,84,144381,0,13437,0.311255411
2021-06-14+15_15_01,-79,-99,-98,28,28,15,27.57522124,2367,121,215202,0,14570,0.187435633
2021-06-14+15_15_02,-79,-97,-98,28,28,15,27.62658228,3465,166,316283,0,9031,0.283794957
2021-06-14+15_15_03,-79,-97,-98,28,25,15,27.90697674,2666,137,243217,0,4293,0.176143387
2021-06-14+15_15_04,-78,-98,-98,28,28,15,27.96598639,3325,154,303830,0,14572,0.190997567
2021-06-14+15_15_05,-79,-99,-98,28,28,15,27.53535354,2168,106,197431,0,14706,0.179720015
2021-06-14+15_15_06,-79,-97,-98,28,28,15,27.72807018,2412,122,219549,0,7933,0.217898833
2021-06-14+15_15_07,-79,-99,-98,28,28,15,28,2539,121,231656,0,5494,0.136394558
2021-06-14+15_15_08,-79,-100,-98,28,28,15,27.90291262,4542,214,415299,0,11928,0.124518119
2021-06-14+15_15_09,-79,-95,-98,28,28,15,27.90104167,4326,201,395164,0,3620,0.167115903
2021-06-14+15_15_10,-79,-96,-98,28,28,15,27.94656489,2845,138,259821,0,12597,0.306266764
2021-06-14+15_15_11,-79,-98,-98,28,28,15,27.94957983,2607,128,237568,0,15298,0.249352145
2021-06-14+15_15_13,-79,-96,-98,28,28,15,27.79130435,2430,122,221692,0,12879,0.230769231
2021-06-14+15_15_14,-79,-97,-98,28,28,15,27.625,2401,121,218608,0,13246,0.356300268
2021-06-14+15_15_15,-79,-98,-98,28,28,15,28,1399,79,127309,0,9941,0.184731935
2021-06-14+15_15_16,-79,-98,-98,28,28,15,27.97297297,3195,157,291571,0,11867,0.172279793
2021-06-14+15_15_17,-79,-95,-98,28,28,15,27.82608696,3469,168,316661,0,1012,0.055797496
2021-06-14+15_15_18,-79,-100,-98,28,28,15,27.85774059,5389,246,492790,0,6910,0.215574964
2021-06-14+15_15_19,-79,-97,-98,28,28,15,27.84920635,2884,132,263279,0,15474,0.278458844
2021-06-14+15_15_20,-79,-96,-98,28,28,15,27.80327869,2534,131,230711,0,12189,0.213775985
2021-06-14+15_15_21,-79,-97,-98,28,28,15,27.78378378,3875,194,353825,0,8239,0.21303818
2021-06-14+15_15_22,-79,-97,-98,28,28,15,27.8742515,3683,174,336516,0,14475,0.18409393
2021-06-14+15_15_23,-79,-98,-98,28,28,15,27.91794872,4454,203,407113,0,15219,0.199352867
2021-06-14+15_15_24,-79,-99,-98,28,28,15,27.68108108,4248,192,387847,0,16825,0.11555278
2021-06-14+15_15_25,-79,-99,-98,28,28,15,27.9020979,3335,150,304293,0,19912,0.197545717
2021-06-14+15_15_26,-79,-100,-98,28,28,15,27.81318681,4140,189,378333,0,11949,0.073203492
2021-06-14+15_15_27,-79,-98,-98,28,28,15,27.91262136,4643,214,424261,0,9584,0.22370841
2021-06-14+15_15_28,-79,-96,-98,28,28,15,27.81818182,3492,161,318995,0,6500,0.126563282
2021-06-14+15_15_29,-79,-96,-98,28,16,15,27.94957983,5498,245,503286,0,12033,0.112366807
2021-06-14+15_15_30,-79,-98,-98,28,28,15,27.94583333,5552,247,507949,0,13200,0.218798368
2021-06-14+15_15_31,-79,-98,-98,28,28,15,27.97338403,5986,270,547878,0,11967,0.179437971
2021-06-14+15_15_32,-79,-99,-98,28,28,15,27.77664975,4490,207,409785,0,6134,0.089803365
2021-06-14+15_15_33,-79,-97,-98,28,28,15,28,2306,104,210077,0,19460,0.283628456
2021-06-14+15_15_34,-79,-98,-98,28,28,15,27.92,4080,182,372535,0,14293,0.155104577
2021-06-14+15_15_35,-79,-98,-98,28,28,15,27.7966805,5400,247,493767,0,9153,0.155061806
2021-06-14+15_15_38,-79,-99,-98,28,28,15,27.92,5037,243,458709,0,30802,0.214319139
2021-06-14+15_15_39,-78,-100,-98,28,28,15,25,36,11,1628,0,14862,0.1
2021-06-14+15_15_40,-79,-100,-98,28,28,15,28,32,9,1511,0,13399,0.6
2021-06-14+15_15_41,-79,-100,-98,28,28,15,13,22,11,144,0,12810,0.266666667
2021-06-14+15_15_42,-78,-100,-98,28,28,15,22.66666667,48,11,2845,0,9565,0.076923077
2021-06-14+15_15_43,-78,-100,-98,28,28,15,28,419,25,36997,0,3943,0.064732143
2021-06-14+15_15_44,-78,-100,-98,28,28,15,27.4,1049,54,94495,0,12781,0.233747261
2021-06-14+15_15_49,-79,-98,-107,28,28,15,28,6413,276,586842,0,144,0.064614936
2021-06-14+15_15_50,-79,-97,-107,28,28,15,27.93304536,11098,468,1016457,0,13943,0.210612419
2021-06-14+15_15_51,-79,-98,-107,28,28,15,27.83382789,7908,342,723704,0,12204,0.163086041
2021-06-14+15_15_52,-78,-96,-107,28,28,15,27.86,4497,209,411024,0,12480,0.175618698
2021-06-14+15_15_53,-78,-97,-107,28,28,15,27.81818182,4876,228,445538,0,12781,0.188009992
2021-06-14+15_15_54,-78,-97,-107,28,28,15,27.7804878,5397,254,492890,0,204,0.075539568
2021-06-14+15_15_55,-78,-100,-107,28,28,15,27.824,2809,131,256425,0,12651,0.226383916
2021-06-14+15_15_56,-78,-97,-107,28,28,15,27.72903226,3256,164,296490,0,13924,0.141123714
2021-06-14+15_15_57,-78,-97,-107,28,28,15,27.37254902,2169,109,197231,0,18632,0.309235669
2021-06-14+15_15_58,-78,-100,-107,28,28,15,19,56,14,3009,0,23872,0.125
2021-06-14+15_15_59,-78,-99,-107,28,28,15,26.41176471,372,25,32616,0,22382,0.327305606
2021-06-14+15_16_00,-78,-99,-107,28,28,15,27.7195122,1703,91,154886,0,18698,0.274083546
2021-06-14+15_16_01,-78,-97,-107,28,28,15,27.96969697,1977,106,180401,0,15706,0.150408251
2021-06-14+15_16_02,-79,-98,-107,28,28,15,27.98,3332,158,304508,0,21209,0.197688418
2021-06-14+15_16_03,-79,-96,-107,28,28,15,27.94736842,5629,254,515002,0,13601,0.167923134
2021-06-14+15_16_04,-79,-98,-107,28,28,15,27.92376682,5115,229,467881,0,6459,0.130249957
2021-06-14+15_16_05,-79,-100,-107,28,28,15,27.03333333,648,39,57572,0,13302,0.145118734
2021-06-14+15_16_06,-79,-98,-107,28,28,15,27.77564103,3609,164,329198,0,9411,0.112831858
2021-06-14+15_16_09,-79,-97,-107,28,28,15,27.94025974,18191,784,1665291,0,17760,0.115739841
2021-06-14+15_16_10,-79,-97,-107,28,28,15,27.95439739,6931,313,635010,0,13013,0.158757131
2021-06-14+15_16_11,-79,-98,-107,28,28,15,27.92016807,5217,244,477712,0,7413,0.081028712
2021-06-14+15_16_12,-79,-96,-107,28,28,15,28,4095,216,375420,0,13791,0.118596642
2021-06-14+15_16_13,-79,-98,-107,28,28,15,27.88888889,5264,269,482002,0,8582,0.10017094
2021-06-14+15_16_14,-79,-97,-107,28,28,15,27.97785978,5628,280,515446,0,14942,0.108929702
2021-06-14+15_16_15,-79,-97,-107,28,28,15,27.9843342,8166,389,748769,0,8430,0.08729183
2021-06-14+15_16_16,-79,-97,-107,28,28,15,27.87179487,5061,241,462717,0,12277,0.044012089
2021-06-14+15_16_17,-79,-97,-107,28,28,15,27.97101449,7347,355,672664,0,5169,0.129296042
2021-06-14+15_16_18,-79,-95,-107,28,28,15,27.90871369,5075,248,464627,0,14548,0.129950283
2021-06-14+15_16_19,-79,-97,-107,28,28,15,27.84732824,5066,268,464615,0,17685,0.087371645
2021-06-14+15_16_20,-79,-96,-101,28,28,15,27.83673469,5052,253,461994,0,17714,0.142420642
2021-06-14+15_16_21,-79,-98,-101,28,28,15,27.99152542,5057,243,463079,0,20012,0.162054681
2021-06-14+15_16_22,-79,-97,-101,28,28,15,27.99591837,5094,253,466573,0,4881,0.105688202
2021-06-14+15_16_23,-79,-98,-101,28,28,15,27.90425532,3837,194,351467,0,13138,0.226723096
2021-06-14+15_16_24,-79,-98,-101,28,28,15,27.89147287,2435,138,221946,0,14262,0.22624722
2021-06-14+15_16_25,-79,-98,-101,28,28,15,27.78082192,1330,81,120895,0,13422,0.182544561
2021-06-14+15_16_26,-79,-98,-101,28,28,15,27.83157895,1754,104,159712,0,12976,0.279671458
2021-06-14+15_16_27,-79,-97,-101,28,28,15,27.88020833,3830,200,349908,0,175,0.068126521
2021-06-14+15_16_28,-79,-99,-101,28,28,15,27.90384615,3238,164,295693,0,13106,0.217874396
2021-06-14+15_16_29,-79,-98,-101,28,28,15,27.94797688,3557,180,325126,0,6682,0.15750829
2021-06-14+15_16_30,-79,-98,-101,28,28,15,28,2775,159,254152,0,17557,0.279968864
2021-06-14+15_16_31,-79,-97,-101,28,28,15,27.93333333,1971,113,179737,0,7868,0.281705539
2021-06-14+15_16_32,-79,-99,-98,28,28,15,28,1873,107,170714,0,7401,0.114839319
2021-06-14+15_16_33,-79,-99,-98,28,28,15,28,2809,146,257030,0,13217,0.09152652
2021-06-14+15_16_34,-79,-97,-98,28,28,15,28,2561,143,234068,0,13595,0.235750522
2021-06-14+15_16_35,-79,-97,-98,28,28,15,27.93641618,3608,180,329622,0,11772,0.195181798
2021-06-14+15_16_36,-79,-98,-98,28,28,15,27.94375,3323,170,303025,0,8365,0.218669175
2021-06-14+15_16_39,-79,-98,-102,28,28,15,27.75298805,4808,266,429023,0,19960,0.167301697
2021-06-14+15_16_40,-79,-98,-102,28,28,15,27.88505747,1866,96,167676,0,14149,0.206295194
2021-06-14+15_16_41,-79,-97,-102,27,28,15,27.05988024,3447,173,288684,0,12734,0.128445006
2021-06-14+15_16_42,-79,-97,-102,28,28,15,27.44360902,2563,141,228677,0,13187,0.269384265
2021-06-14+15_16_43,-79,-96,-102,28,28,15,28,2141,118,195532,0,14623,0.203497024
2021-06-14+15_16_44,-79,-99,-102,28,28,15,27.59090909,2593,140,236660,0,14112,0.108934708
2021-06-14+15_16_45,-79,-99,-102,28,28,15,27.79617834,3163,165,288471,0,14894,0.268839575
2021-06-14+15_16_46,-79,-97,-102,28,28,15,27.99386503,3377,171,308769,0,316,0.159113546
2021-06-14+15_16_47,-79,-97,-102,28,28,15,27.72674419,3688,182,331000,0,10956,0.234695995
2021-06-14+15_16_48,-79,-97,-102,28,28,15,27.87301587,3991,197,361200,0,7282,0.119955899
2021-06-14+15_16_49,-79,-98,-102,28,28,15,27.98604651,4404,222,403385,0,8339,0.13562316
2021-06-14+15_16_50,-79,-98,-102,28,28,15,27.97510373,5008,249,458789,0,14311,0.193428894
2021-06-14+15_16_51,-79,-96,-102,28,28,15,27.97685185,4595,225,420220,0,13452,0.162413416
2021-06-14+15_16_52,-79,-98,-102,28,28,15,27.88477366,5330,251,487656,0,12819,0.190584662
2021-06-14+15_16_53,-79,-97,-102,28,28,15,27.975,4357,208,398513,0,11654,0.232381959
2021-06-14+15_16_54,-79,-97,-102,28,28,15,27.99431818,3855,184,352495,0,10037,0.100769769
2021-06-14+15_16_55,-79,-97,-102,28,28,15,27.63291139,3122,168,278792,0,13244,0.212808875
2021-06-14+15_16_56,-79,-98,-102,28,28,15,27.91011236,3408,185,311901,0,8979,0.11203752
2021-06-14+15_16_57,-79,-97,-102,28,28,15,27.89041096,2871,154,262077,0,17016,0.188753885
2021-06-14+15_16_58,-79,-97,-102,28,28,15,27.95515695,4844,231,443028,0,18728,0.168697443
2021-06-14+15_16_59,-78,-98,-102,28,28,15,27.85279188,3946,202,361557,0,18171,0.212532429
2021-06-14+15_17_00,-79,-97,-105,28,28,15,28,2813,163,257761,0,13676,0.194213692
2021-06-14+15_17_01,-79,-99,-105,28,28,15,27.91752577,1746,105,159254,0,16219,0.152015542
2021-06-14+15_17_02,-79,-97,-105,28,28,15,27.94520548,3051,155,278663,0,19407,0.171824104
2021-06-14+15_17_03,-79,-96,-105,28,28,15,28,3625,196,332065,0,15217,0.15756449
2021-06-14+15_17_06,-79,-98,-105,28,28,15,27.94670846,6217,335,568245,0,28197,0.136167848
2021-06-14+15_17_07,-79,-97,-105,28,28,15,27.93069307,4011,210,366760,0,13654,0.095603157
2021-06-14+15_17_08,-79,-98,-105,28,28,15,27.98648649,2915,157,266433,0,15440,0.23147904
2021-06-14+15_17_09,-79,-97,-105,28,28,15,27.97931034,2910,153,266071,0,13964,0.202739726
2021-06-14+15_17_10,-79,-96,-105,28,28,15,28,2708,159,247994,0,14869,0.13344
2021-06-14+15_17_11,-79,-98,-105,28,28,15,27.99371069,3098,167,283318,0,21750,0.117127387
2021-06-14+15_17_12,-79,-98,-105,28,28,15,27.75373134,2505,145,228258,0,20763,0.173812665
2021-06-14+15_17_13,-79,-97,-105,28,28,15,28,2506,139,229411,0,23479,0.198336532
2021-06-14+15_17_14,-79,-98,-105,28,28,15,28,3523,184,322225,0,21381,0.188061765
2021-06-14+15_17_15,-79,-96,-105,28,28,15,27.87373737,4197,205,384085,0,23649,0.138900287
2021-06-14+15_17_16,-79,-98,-105,28,28,15,27.57432432,2988,155,272879,0,16053,0.276863504
2021-06-14+15_17_17,-79,-97,-105,28,28,15,27.76978417,2739,148,249804,0,11380,0.127151052
2021-06-14+15_17_18,-79,-97,-105,28,28,15,27.82608696,3241,169,296205,0,13738,0.079261364
2021-06-14+15_17_19,-79,-98,-105,28,28,15,27.96341463,3208,175,292926,0,9235,0.216605617
2021-06-14+15_17_20,-79,-95,-105,28,28,15,28,2548,144,233265,0,6164,0.132152589
2021-06-14+15_17_21,-79,-97,-105,28,28,15,27.99242424,2469,138,226151,0,14099,0.168406871
2021-06-14+15_17_22,-79,-98,-105,28,28,15,27.90140845,2730,150,249116,0,13017,0.172727273
2021-06-14+15_17_23,-79,-97,-105,28,28,15,27.90506329,3031,165,277340,0,14256,0.206336737
2021-06-14+15_17_24,-79,-97,-105,28,28,15,27.86614173,2513,134,229451,0,13255,0.191181204
2021-06-14+15_17_25,-79,-97,-105,28,28,15,27.95876289,3967,199,363226,0,13337,0.172852377
2021-06-14+15_17_26,-79,-96,-105,28,28,15,27.93048128,3703,196,338510,0,16876,0.187225637
2021-06-14+15_17_27,-79,-96,-105,28,28,15,28,2194,133,200639,0,13315,0.222261609
2021-06-14+15_17_28,-79,-96,-105,28,28,15,28,3157,158,288777,0,13946,0.181700363
2021-06-14+15_17_29,-78,-98,-105,28,28,15,27.44067797,2427,127,220769,0,14842,0.204783748
2021-06-14+15_17_32,-78,-98,-105,28,28,15,27.95,4365,258,398368,0,27749,0.198347107
2021-06-14+15_17_33,-78,-96,-105,28,28,15,27.84677419,2253,132,205734,0,14083,0.227895819
2021-06-14+15_17_34,-78,-97,-105,28,28,15,27.98019802,1749,109,159672,0,18288,0.229175848
2021-06-14+15_17_35,-78,-96,-105,28,28,15,28,2003,121,183298,0,16970,0.209550118
2021-06-14+15_17_36,-78,-97,-105,28,28,15,27.98113208,3067,168,280240,0,9255,0.205028512
2021-06-14+15_17_37,-79,-95,-105,28,28,15,28,3061,172,280303,0,9404,0.160219479
2021-06-14+15_17_38,-78,-95,-105,28,28,15,28,3165,177,290275,0,7691,0.218518519
2021-06-14+15_17_39,-78,-96,-105,28,28,15,27.96774194,4145,226,379336,0,12127,0.171
2021-06-14+15_17_40,-79,-96,-105,28,28,15,28,3182,175,291232,0,11074,0.172646906
2021-06-14+15_17_41,-79,-98,-105,28,28,15,28,2760,167,252737,0,6752,0.156221339
2021-06-14+15_17_42,-79,-97,-105,28,28,15,28,2389,143,218456,0,13804,0.18156903
2021-06-14+15_17_43,-79,-97,-105,28,28,15,28,3155,180,289370,0,12739,0.183277246
2021-06-14+15_17_44,-79,-98,-105,28,28,15,28,3693,206,338243,0,7137,0.093964671
2021-06-14+15_17_45,-79,-97,-105,28,28,15,27.87727273,4193,228,383899,0,13713,0.11948761
2021-06-14+15_17_46,-79,-97,-105,28,28,15,27.9738806,5104,276,467878,0,9146,0.078866631
2021-06-14+15_17_47,-79,-98,-105,28,28,15,27.98892989,5589,278,512263,0,13584,0.135632539
2021-06-14+15_17_48,-79,-98,-105,28,28,15,27.96632997,6158,303,564168,0,12512,0.138620786
2021-06-14+15_17_49,-79,-99,-105,28,28,15,27.87772926,4520,236,414039,0,9065,0.141011022
2021-06-14+15_17_50,-79,-97,-105,28,28,15,27.97727273,2464,140,225362,0,17567,0.153555479
2021-06-14+15_17_51,-79,-96,-105,28,28,15,27.95483871,3035,162,277522,0,17955,0.185016112
2021-06-14+15_17_52,-79,-98,-105,28,28,15,27.92893401,4244,206,388101,0,21433,0.206432311
2021-06-14+15_17_53,-78,-97,-105,28,28,15,27.99456522,3540,192,324144,0,20521,0.126141693
2021-06-14+15_17_54,-78,-96,-105,28,28,15,27.7979798,4067,207,371551,0,15230,0.187087747
2021-06-14+15_17_57,-79,-97,-105,28,28,15,27.98497854,9523,481,872187,0,12898,0.080436462
2021-06-14+15_17_58,-78,-95,-105,28,28,15,27.99295775,6230,291,570633,0,13420,0.116061294
2021-06-14+15_17_59,-78,-95,-105,28,28,15,27.88209607,4709,237,430901,0,12827,0.148308917
2021-06-14+15_18_00,-78,-95,-105,28,28,15,27.93678161,7554,356,691922,0,3459,0.113276206
2021-06-14+15_18_01,-79,-96,-105,28,28,15,27.95081967,6659,310,610362,0,9789,0.126573977
2021-06-14+15_18_02,-79,-98,-105,28,28,15,27.97348485,5396,273,493918,0,13708,0.069815549
2021-06-14+15_18_03,-79,-97,-105,28,28,15,27.90551181,8146,388,746051,0,419,0.035862232
2021-06-14+15_18_04,-79,-96,-105,28,28,15,27.62650602,3347,174,305262,0,12688,0.127476538
2021-06-14+15_18_05,-79,-98,-105,28,28,15,27.98802395,3430,177,313274,0,10213,0.165653126
2021-06-14+15_18_06,-79,-95,-105,28,28,15,27.9382716,2993,171,273520,0,2615,0.078509852
2021-06-14+15_18_07,-79,-97,-105,28,28,15,27.98445596,3920,201,358809,0,13899,0.180259306
2021-06-14+15_18_08,-79,-99,-105,28,28,15,27.82580645,2972,162,272043,0,12495,0.217482886
2021-06-14+15_18_09,-79,-98,-105,28,28,15,27.93076923,2432,138,222024,0,9876,0.227445997
2021-06-14+15_18_10,-79,-97,-105,28,28,15,27.91666667,3038,166,277231,0,3827,0.152107173
2021-06-14+15_18_11,-79,-98,-105,28,28,15,27.97435897,3195,166,291736,0,12900,0.200850425
2021-06-14+15_18_12,-79,-96,-105,28,28,15,27.95145631,4227,214,386708,0,4606,0.128633271
2021-06-14+15_18_13,-79,-97,-105,28,28,15,27.89308176,2968,167,271073,0,8088,0.265164645
2021-06-14+15_18_14,-79,-98,-105,28,28,15,27.94214876,2399,130,218756,0,13770,0.189800743
2021-06-14+15_18_15,-79,-97,-105,28,28,15,27.95857988,3362,178,307117,0,476,0.099625067
2021-06-14+15_18_16,-79,-97,-105,28,28,15,27.89473684,2160,122,197052,0,14701,0.277350284
2021-06-14+15_18_17,-79,-97,-105,28,28,15,27.80555556,2758,153,251795,0,6943,0.125554851
2021-06-14+15_18_18,-79,-97,-105,28,28,15,27.79878049,2981,173,272395,0,6144,0.14511041
2021-06-14+15_18_19,-79,-98,-105,28,28,15,27.97826087,2642,146,241375,0,14460,0.321171634
2021-06-14+15_18_22,-79,-98,-105,28,28,15,27.83067093,6082,329,555765,0,13724,0.162835513
2021-06-14+15_18_23,-79,-97,-105,28,28,15,27.99354839,3258,163,297709,0,5808,0.121359223
2021-06-14+15_18_24,-79,-98,-105,28,28,15,27.98347107,2324,130,212110,0,8591,0.197236615
2021-06-14+15_18_25,-79,-96,-105,28,28,15,27.95238095,2541,135,231811,0,12979,0.25810219
2021-06-14+15_18_26,-79,-96,-105,28,28,15,27.83687943,2647,150,241463,0,11516,0.261645746
2021-06-14+15_18_27,-79,-98,-105,28,28,15,27.92241379,2316,123,211452,0,13655,0.304295584
2021-06-14+15_18_28,-79,-97,-105,28,28,15,28,1822,107,165890,0,12142,0.292701863
2021-06-14+15_18_29,-79,-97,-105,28,28,15,28,1793,103,163404,0,14614,0.266066312
2021-06-14+15_18_30,-79,-96,-105,28,28,15,28,2185,127,199578,0,13388,0.287345075
2021-06-14+15_18_31,-79,-97,-105,28,28,15,28,2242,122,204771,0,5696,0.132017034
2021-06-14+15_18_32,-79,-97,-105,28,28,15,27.98095238,2005,114,182728,0,20400,0.443982252
2021-06-14+15_18_33,-79,-98,-105,28,28,15,28,1413,88,128413,0,18785,0.272774061
